ID,TENANT_ID,AMOUNT,HIDDEN,DESCRIPTION,CREATED_AT,ACCOUNT_BALANCE_ITEM_ID,TRANSACTION_TYPE,EFFECTIVE_ON,UUID,REFERENCE_NUMBER,REVERSAL,DAILY_TRANSACTION,UPDATED_AT,INTERNAL_ACCOUNT_CODE,DISPLAY_CODE,ACCOUNT_BALANCE_ID,FACILITY_ID,LEDGER_ID,_FIVETRAN_SYNCED,_FIVETRAN_START,_FIVETRAN_END,_FIVETRAN_ACTIVE
93593,3709,100.00,FALSE,Mastercard XXXX6425,2014-04-08 03:05:33.213,48600,,2014-02-04 18:08:43.500,bd5e0181-1085-4778-8f36-4d370a495d9e,,FALSE,FALSE,2014-04-08 03:05:33.213,1021,,108577,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93594,3709,-100.00,FALSE,Unit #032,2014-04-08 03:05:33.224,48600,,2014-02-04 18:08:43.500,d97c5d16-b1a7-4d9e-9862-cfcf8a92ae9e,,FALSE,FALSE,2014-04-08 03:05:33.224,4000,,108574,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93595,3709,92.50,FALSE,Mastercard XXXX6425,2014-04-08 03:05:33.500,48603,,2014-03-05 19:12:24.208,7a7145ca-c31e-4bc1-86ec-1951b4455ac8,,FALSE,FALSE,2014-04-08 03:05:33.500,1021,,108584,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93596,3709,-92.50,FALSE,Unit #032,2014-04-08 03:05:33.510,48603,,2014-03-05 19:12:24.208,5c9f2d1d-482d-4492-805f-64a2cff22cf4,,FALSE,FALSE,2014-04-08 03:05:33.510,4000,,108574,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93597,3709,65.00,FALSE,Mastercard XXXX6425,2014-04-08 03:05:33.572,48604,,2014-03-05 19:12:24.208,472cf872-40d0-415c-97fe-106e48584ac6,,FALSE,FALSE,2014-04-08 03:05:33.572,1021,,108584,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93598,3709,-65.00,FALSE,Unit #032,2014-04-08 03:05:33.583,48604,,2014-03-05 19:12:24.208,56829d23-4312-438a-b107-42d01feefc7e,,FALSE,FALSE,2014-04-08 03:05:33.583,4000,,108576,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93599,3709,65.00,FALSE,Cash,2014-04-08 03:05:33.769,48605,,2014-03-08 16:16:14.002,e040a0a0-3a5a-488e-9273-fe9ff49b97e6,,FALSE,FALSE,2014-04-08 03:05:33.769,1000,,108585,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93600,3709,-65.00,FALSE,Unit #032,2014-04-08 03:05:33.780,48605,,2014-03-08 16:16:14.002,09644e20-4222-4b34-bb76-b3113e0ea242,,FALSE,FALSE,2014-04-08 03:05:33.780,4000,,108582,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93601,3709,15.00,FALSE,Cash,2014-04-08 03:05:33.838,48606,,2014-03-08 16:16:14.002,5d6586fc-b7f3-4ac3-808e-fe8d2d3a69ec,,FALSE,FALSE,2014-04-08 03:05:33.838,1000,,108585,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93602,3709,-15.00,FALSE,LF,2014-04-08 03:05:33.849,48606,,2014-03-08 16:16:14.002,6131044c-e721-46b9-880d-33d1cdacadd0,,FALSE,FALSE,2014-04-08 03:05:33.849,4052,,108583,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93603,3709,42.50,FALSE,Mastercard XXXX6425,2014-04-08 03:05:34.284,48607,,2014-04-08 03:05:34.281,f820beca-6520-456c-8707-c4e1737d9485,,FALSE,FALSE,2014-04-08 03:05:34.284,1021,,108584,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93604,3709,-42.50,FALSE,IMPORT-LATE1,2014-04-08 03:05:34.294,48607,,2014-04-08 03:05:34.281,c246dbd3-5a9f-4c9c-bb9f-4a1e4dd06023,,FALSE,FALSE,2014-04-08 03:05:34.294,4052,,108575,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93605,3709,2.50,FALSE,Cash,2014-04-08 03:05:34.356,48608,,2014-04-08 03:05:34.353,7670d065-91e0-427f-8011-48080b29e0dc,,FALSE,FALSE,2014-04-08 03:05:34.356,1000,,108585,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93606,3709,-2.50,FALSE,IMPORT-LATE1,2014-04-08 03:05:34.364,48608,,2014-04-08 03:05:34.353,e0170bdb-c90d-4e53-8570-ce7763bd82cb,,FALSE,FALSE,2014-04-08 03:05:34.364,4052,,108575,13,5290,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93607,3710,65.00,FALSE,Mastercard XXXX6329,2014-04-08 03:05:34.723,48609,,2014-02-10 15:10:18.926,03c96782-a24f-4f09-9d2e-6cad0ca546c7,,FALSE,FALSE,2014-04-08 03:05:34.723,1021,,108590,13,5292,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93608,3710,-65.00,FALSE,Unit #034,2014-04-08 03:05:34.810,48609,,2014-02-10 15:10:18.926,bd378bf6-1336-4843-a9fa-0ef0a3155363,,FALSE,FALSE,2014-04-08 03:05:34.810,4000,,108589,13,5292,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93609,3710,65.00,FALSE,Mastercard XXXX4016,2014-04-08 03:05:34.916,48610,,2014-03-11 17:56:50.300,340847bf-d213-48c1-b9a1-ff6accc5447f,,FALSE,FALSE,2014-04-08 03:05:34.916,1021,,108593,13,5292,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93610,3710,-65.00,FALSE,Unit #034,2014-04-08 03:05:34.927,48610,,2014-03-11 17:56:50.300,c3c81da9-9ee7-4e3a-98bc-4ce112a13041,,FALSE,FALSE,2014-04-08 03:05:34.927,4000,,108591,13,5292,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93611,3710,15.00,FALSE,Mastercard XXXX4016,2014-04-08 03:05:34.987,48611,,2014-03-11 17:56:50.300,fb2abd67-e501-4fde-91fe-504e9e95d086,,FALSE,FALSE,2014-04-08 03:05:34.987,1021,,108593,13,5292,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93612,3710,-15.00,FALSE,LF,2014-04-08 03:05:34.998,48611,,2014-03-11 17:56:50.300,28cc1b3e-e0c9-435e-a7e9-77e06d0a7b9e,,FALSE,FALSE,2014-04-08 03:05:34.998,4052,,108592,13,5292,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93613,3711,65.00,FALSE,Mastercard XXXX3489,2014-04-08 03:05:35.605,48612,,2014-02-10 20:32:25.962,c9431b0c-07d9-4488-8a49-6b9ab57e49ce,,FALSE,FALSE,2014-04-08 03:05:35.605,1021,,108599,13,5293,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93614,3711,-65.00,FALSE,Unit #035,2014-04-08 03:05:35.616,48612,,2014-02-10 20:32:25.962,350f2d17-4f82-4d1f-9587-b99d8462c9ce,,FALSE,FALSE,2014-04-08 03:05:35.616,4000,,108596,13,5293,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93615,3711,65.00,FALSE,Mastercard XXXX3489,2014-04-08 03:05:35.805,48614,,2014-03-01 22:02:35.312,889586a8-cb11-48a6-a22c-7db43559a209,,FALSE,FALSE,2014-04-08 03:05:35.805,1021,,108601,13,5293,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93616,3711,-65.00,FALSE,Unit #035,2014-04-08 03:05:35.816,48614,,2014-03-01 22:02:35.312,ee1d3dc7-2c6a-4c3a-a057-272570a19bfd,,FALSE,FALSE,2014-04-08 03:05:35.816,4000,,108600,13,5293,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93617,3712,65.00,FALSE,Mastercard XXXX8049,2014-04-08 03:05:36.967,48618,,2014-03-05 19:00:20.129,193d077a-46ae-4f51-8de6-1b36fe1c09f3,,FALSE,FALSE,2014-04-08 03:05:36.967,1021,,108613,13,5294,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93618,3712,-65.00,FALSE,Unit #036,2014-04-08 03:05:36.977,48618,,2014-03-05 19:00:20.129,0c23a78a-9641-4f2b-8779-47f2780cb086,,FALSE,FALSE,2014-04-08 03:05:36.977,4000,,108604,13,5294,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93619,3712,15.00,FALSE,Mastercard XXXX8049,2014-04-08 03:05:37.112,48619,,2014-03-05 19:00:20.129,87a6bc1f-8988-400b-b056-c16904ea1578,,FALSE,FALSE,2014-04-08 03:05:37.112,1021,,108613,13,5294,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93620,3712,-15.00,FALSE,LF,2014-04-08 03:05:37.123,48619,,2014-03-05 19:00:20.129,e858b61e-b46a-41dc-ba1e-c9ef6fdbe262,,FALSE,FALSE,2014-04-08 03:05:37.123,4052,,108607,13,5294,2026-07-09 09:43:20.187 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93621,3712,65.00,FALSE,Mastercard XXXX8049,2014-04-08 03:05:37.185,48620,,2014-03-05 19:00:20.129,c18333dd-f1ac-4631-a639-6490571e1a4b,,FALSE,FALSE,2014-04-08 03:05:37.185,1021,,108613,13,5294,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93622,3712,-65.00,FALSE,Unit #036,2014-04-08 03:05:37.196,48620,,2014-03-05 19:00:20.129,323f3b62-dd1e-4d44-b3bf-13e0287c1cb5,,FALSE,FALSE,2014-04-08 03:05:37.196,4000,,108612,13,5294,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93625,3713,65.00,FALSE,Visa XXXX7103,2014-04-08 03:05:38.451,48625,,2014-03-04 21:50:16.223,e188e6cc-303f-41f0-8c6f-bfecf881c03c,,FALSE,FALSE,2014-04-08 03:05:38.451,1020,,108626,13,5295,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93626,3713,-65.00,FALSE,Unit #037,2014-04-08 03:05:38.462,48625,,2014-03-04 21:50:16.223,675ea1ee-a822-4cdc-acdd-8fdc5b688d50,,FALSE,FALSE,2014-04-08 03:05:38.462,4000,,108625,13,5295,2026-07-09 09:47:00.217 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93627,3713,65.00,FALSE,Visa XXXX7103,2014-04-08 03:05:38.564,48626,,2014-04-02 21:04:46.023,c05f234d-8ca7-4861-acb3-02df1ea98753,,FALSE,FALSE,2014-04-08 03:05:38.564,1020,,108629,13,5295,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93628,3713,-65.00,FALSE,Unit #037,2014-04-08 03:05:38.575,48626,,2014-04-02 21:04:46.023,ec7a4a09-0684-4cfa-93c1-d439a92bc5f6,,FALSE,FALSE,2014-04-08 03:05:38.575,4000,,108627,13,5295,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93631,3714,80.00,FALSE,Cash,2014-04-08 03:05:39.747,48630,,2014-03-10 14:33:14.502,2fbd6405-65ae-484c-8c4c-84c262df70b1,,FALSE,FALSE,2014-04-08 03:05:39.747,1000,,108640,13,5296,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93632,3714,-80.00,FALSE,Unit #038,2014-04-08 03:05:39.758,48630,,2014-03-10 14:33:14.502,61c68907-dbb5-4e12-8fbb-7001bc4cf065,,FALSE,FALSE,2014-04-08 03:05:39.758,4000,,108639,13,5296,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93633,3715,50.00,FALSE,Visa XXXX2320,2014-04-08 03:05:40.555,48631,,2014-02-03 21:26:04.310,7e7d6c48-ddab-48dd-b64c-7773137f3421,,FALSE,FALSE,2014-04-08 03:05:40.555,1020,,108645,13,5297,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93634,3715,-50.00,FALSE,Unit #039,2014-04-08 03:05:40.566,48631,,2014-02-03 21:26:04.310,ea2923bb-67f2-4411-8632-9b8cafa35537,,FALSE,FALSE,2014-04-08 03:05:40.566,4000,,108644,13,5297,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93635,3715,50.00,FALSE,Visa XXXX2320,2014-04-08 03:05:40.862,48634,,2014-03-01 22:02:20.967,36e28c6e-39b7-40b4-86f1-2d21a35abdd6,,FALSE,FALSE,2014-04-08 03:05:40.862,1020,,108651,13,5297,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93636,3715,-50.00,FALSE,Unit #039,2014-04-08 03:05:40.873,48634,,2014-03-01 22:02:20.967,c715b084-c416-478d-9a5e-572d3b3f5886,,FALSE,FALSE,2014-04-08 03:05:40.873,4000,,108650,13,5297,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93637,3715,50.00,FALSE,Visa XXXX2320,2014-04-08 03:05:40.976,48635,,2014-04-02 21:04:54.105,67b74be8-d1dd-46a8-9e97-86e6a554335c,,FALSE,FALSE,2014-04-08 03:05:40.976,1020,,108654,13,5297,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93638,3715,-50.00,FALSE,Unit #039,2014-04-08 03:05:40.986,48635,,2014-04-02 21:04:54.105,e4e3d6ab-7546-4d13-a869-4b13dc87c08a,,FALSE,FALSE,2014-04-08 03:05:40.986,4000,,108652,13,5297,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93641,3716,65.00,FALSE,Check #1861,2014-04-08 03:05:42.103,48639,,2014-03-03 22:08:10.864,310e82a8-8a5a-489e-971e-d17b15935ecc,,FALSE,FALSE,2014-04-08 03:05:42.103,1001,,108663,13,5298,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93642,3716,-65.00,FALSE,Unit #040,2014-04-08 03:05:42.114,48639,,2014-03-03 22:08:10.864,fd4188d8-e1c3-43d4-98c3-1238c0bc83d8,,FALSE,FALSE,2014-04-08 03:05:42.114,4000,,108662,13,5298,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93643,3716,65.00,FALSE,Check #1867,2014-04-08 03:05:42.290,48640,,2014-03-27 14:37:06.851,0d5b28f8-03e3-44c7-854f-b5a4a62e2ce4,,FALSE,FALSE,2014-04-08 03:05:42.290,1001,,108665,13,5298,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93644,3716,-65.00,FALSE,Unit #040,2014-04-08 03:05:42.301,48640,,2014-03-27 14:37:06.851,ffa93eed-1a3e-4b62-9b1c-47f8e9e8aa2d,,FALSE,FALSE,2014-04-08 03:05:42.301,4000,,108664,13,5298,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93645,3717,60.00,FALSE,Mastercard XXXX2213,2014-04-08 03:05:42.914,48641,,2014-02-03 21:27:58.103,d6e6ab7a-6282-4e65-be4f-171790836905,,FALSE,FALSE,2014-04-08 03:05:42.914,1021,,108668,13,5299,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93646,3717,-60.00,FALSE,Unit #041,2014-04-08 03:05:42.925,48641,,2014-02-03 21:27:58.103,e62e49c9-335d-4093-b2c5-08bb46d9c31b,,FALSE,FALSE,2014-04-08 03:05:42.925,4000,,108667,13,5299,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93647,3717,60.00,FALSE,Mastercard XXXX0696,2014-04-08 03:05:43.028,48642,,2014-03-05 17:19:40.190,4b8ca5d9-620d-420c-94cb-4c36c5c6de91,,FALSE,FALSE,2014-04-08 03:05:43.028,1021,,108670,13,5299,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93648,3717,-60.00,FALSE,Unit #041,2014-04-08 03:05:43.039,48642,,2014-03-05 17:19:40.190,7b465489-3cd0-408c-8e39-13c89b1ece8f,,FALSE,FALSE,2014-04-08 03:05:43.039,4000,,108669,13,5299,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93649,3717,60.00,FALSE,Mastercard XXXX0696,2014-04-08 03:05:43.146,48643,,2014-04-02 21:04:32.023,81ca3d2c-d094-4f82-ad0e-8cb624aa7984,,FALSE,FALSE,2014-04-08 03:05:43.146,1021,,108672,13,5299,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93650,3717,-60.00,FALSE,Unit #041,2014-04-08 03:05:43.158,48643,,2014-04-02 21:04:32.023,b8085f3b-8b3e-47fb-bf56-8a54af257dc3,,FALSE,FALSE,2014-04-08 03:05:43.158,4000,,108671,13,5299,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93651,3718,160.00,FALSE,Check #1319,2014-04-08 03:05:44.223,48644,,2014-02-18 20:19:18.133,0b2b622a-276f-4f00-b348-41ba2313e7c4,,FALSE,FALSE,2014-04-08 03:05:44.223,1001,,108679,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93652,3718,-160.00,FALSE,Unit #042,2014-04-08 03:05:44.237,48644,,2014-02-18 20:19:18.133,7d18a423-0d65-4ae5-a530-7ea2e3efc015,,FALSE,FALSE,2014-04-08 03:05:44.237,4000,,108674,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93653,3718,35.00,FALSE,Check #1321,2014-04-08 03:05:44.528,48647,,2014-03-14 14:49:15.142,e98b01c1-0fcd-4ae3-8b78-44103ac08f98,,FALSE,FALSE,2014-04-08 03:05:44.528,1001,,108687,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93654,3718,-35.00,FALSE,Unit #042,2014-04-08 03:05:44.538,48647,,2014-03-14 14:49:15.142,49506e90-0d50-457b-b36e-b0048d9dbe63,,FALSE,FALSE,2014-04-08 03:05:44.538,4000,,108674,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93655,3718,45.00,FALSE,Check #1321,2014-04-08 03:05:44.725,48648,,2014-03-14 14:49:15.142,4afbca05-3027-440d-939f-b343ca4327e9,,FALSE,FALSE,2014-04-08 03:05:44.725,1001,,108687,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93656,3718,-45.00,FALSE,IMPORT-LATE1,2014-04-08 03:05:44.737,48648,,2014-03-14 14:49:15.142,7a8f076f-e8c5-4581-aa89-665f3c819158,,FALSE,FALSE,2014-04-08 03:05:44.737,4052,,108677,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93657,3718,65.00,FALSE,Check #1321,2014-04-08 03:05:44.801,48649,,2014-03-14 14:49:15.142,8f584711-c602-4e6f-b971-498b17ca9176,,FALSE,FALSE,2014-04-08 03:05:44.801,1001,,108687,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93658,3718,-65.00,FALSE,Unit #042,2014-04-08 03:05:44.813,48649,,2014-03-14 14:49:15.142,f5b572ff-be22-47aa-b35f-100c1ec486a5,,FALSE,FALSE,2014-04-08 03:05:44.813,4000,,108678,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93659,3718,15.00,FALSE,Check #1321,2014-04-08 03:05:44.877,48650,,2014-03-14 14:49:15.142,398ce0bf-014c-444e-a492-d89cba624f09,,FALSE,FALSE,2014-04-08 03:05:44.877,1001,,108687,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93660,3718,-15.00,FALSE,LF,2014-04-08 03:05:44.889,48650,,2014-03-14 14:49:15.142,916a3e4a-34a2-4906-8302-bb40e09e064a,,FALSE,FALSE,2014-04-08 03:05:44.889,4052,,108685,13,5300,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93661,3720,55.00,FALSE,Mastercard XXXX6902,2014-04-08 03:05:46.196,48651,,2014-02-03 20:24:41.486,5a822aeb-eaa3-4a35-9105-e38b364c454d,,FALSE,FALSE,2014-04-08 03:05:46.196,1021,,108700,13,5302,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93662,3720,-55.00,FALSE,Unit #044,2014-04-08 03:05:46.207,48651,,2014-02-03 20:24:41.486,31e0a5ed-bd54-4cf7-a672-a85118a1be14,,FALSE,FALSE,2014-04-08 03:05:46.207,4000,,108699,13,5302,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93663,3720,55.00,FALSE,Mastercard XXXX6902,2014-04-08 03:05:46.310,48652,,2014-03-01 14:43:50.753,1cce257a-af8e-4cc7-afa1-a4154cd6c47f,,FALSE,FALSE,2014-04-08 03:05:46.310,1021,,108702,13,5302,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93664,3720,-55.00,FALSE,Unit #044,2014-04-08 03:05:46.321,48652,,2014-03-01 14:43:50.753,ac216b33-cf4d-4e4a-be33-62383eaa78d7,,FALSE,FALSE,2014-04-08 03:05:46.321,4000,,108701,13,5302,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93665,3720,55.00,FALSE,Mastercard XXXX6902,2014-04-08 03:05:46.499,48653,,2014-03-29 13:52:31.645,6dd42992-8fab-4de5-8609-f1e0256b1f7d,,FALSE,FALSE,2014-04-08 03:05:46.499,1021,,108704,13,5302,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93666,3720,-55.00,FALSE,Unit #044,2014-04-08 03:05:46.511,48653,,2014-03-29 13:52:31.645,0d7552c1-b1ad-4220-87ff-7d86a187d816,,FALSE,FALSE,2014-04-08 03:05:46.511,4000,,108703,13,5302,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93667,3722,55.00,FALSE,Cash,2014-04-08 03:05:48.351,48657,,2014-04-01 16:34:00.252,7e393d88-5e76-423d-8500-e40654f07a30,,FALSE,FALSE,2014-04-08 03:05:48.351,1000,,108730,13,5304,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93668,3722,-55.00,FALSE,Unit #046,2014-04-08 03:05:48.363,48657,,2014-04-01 16:34:00.252,3dfaaab5-98dc-46be-9055-d1f913e6d64c,,FALSE,FALSE,2014-04-08 03:05:48.363,4000,,108714,13,5304,2026-07-09 09:47:00.218 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93669,3722,15.00,FALSE,Cash,2014-04-08 03:05:48.474,48658,,2014-04-01 16:34:00.252,8764b20d-fe8d-4243-b1a9-de28350c0363,,FALSE,FALSE,2014-04-08 03:05:48.474,1000,,108730,13,5304,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93670,3722,-15.00,FALSE,IMPORT-LATE1,2014-04-08 03:05:48.486,48658,,2014-04-01 16:34:00.252,492f4f83-db16-4ed5-806b-ec38ce3bea4e,,FALSE,FALSE,2014-04-08 03:05:48.486,4052,,108717,13,5304,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93671,3722,55.00,FALSE,Cash,2014-04-08 03:05:48.550,48659,,2014-04-01 16:34:00.252,222963f4-a394-4c0c-8676-f4152f2e37b3,,FALSE,FALSE,2014-04-08 03:05:48.550,1000,,108730,13,5304,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93672,3722,-55.00,FALSE,Unit #046,2014-04-08 03:05:48.562,48659,,2014-04-01 16:34:00.252,d1a00492-c0b0-4002-9390-ecc06d433b5b,,FALSE,FALSE,2014-04-08 03:05:48.562,4000,,108718,13,5304,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
93673,3722,15.00,FALSE,Cash,2014-04-08 03:05:48.622,48660,,2014-04-01 16:34:00.252,f2c3dc57-5a31-45cf-b0c3-433c99317f23,,FALSE,FALSE,2014-04-08 03:05:48.622,1000,,108730,13,5304,2026-07-09 09:47:00.220 Z,2026-07-09 09:43:14.437 Z,9999-12-31 23:59:59.999 Z,TRUE
