ID,TENANT_ID,LEDGER_DELINQUENCY_ID,COMPANY_UUID,PAYMENT_INTENT_ID,DATA,CREATED_AT,RELATED_OBJECT_ID,LEDGER_UUID,FOLLOWUP_DATE,TYPE,UNIT_UUID,UUID,UPDATED_AT,TENANT_UUID,CREATED_BY_TYPE,ATTACHMENT_ID,FACILITY_ID,FACILITY_UUID,UNIT_ID,LEDGER_ID,ACTION_ITEM,LEAD_ID,RESOLVED,UPDATED_BY_TYPE,SUPPORT_CASE_ID,RELATED_OBJECT_UUID,NEEDS_FOLLOWUP,RELATED_OBJECT_TYPE,PARENT_EVENT_ID,RESOLVED_ON,NEEDS_FOLLOWUP_BY,LEAD_UUID,CLIENT_APPLICATION_ID,UPDATED_BY_ID,CREATED_BY_ID,SOURCE_ID,IMPORTANT_TASK,STATUS,_FIVETRAN_SYNCED,_FIVETRAN_START,_FIVETRAN_END,_FIVETRAN_ACTIVE
19736,3554,23747991,,,"{
  ""applied_date"": ""2013-10-15"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.315,28,,,DelinquencyStageTenantEvent,,d2a1e8c2-64ed-432b-81d5-df70dbdd6dcd,2014-04-08 03:11:58.688,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-08-05 13:02:58.630 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19736,3554,23747991,,,"{
  ""applied_date"": ""2013-10-15"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.315,28,,,DelinquencyStageTenantEvent,,d2a1e8c2-64ed-432b-81d5-df70dbdd6dcd,2014-04-08 03:11:58.688,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-07-09 08:38:17.611 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19737,3554,23747991,,,{},2014-02-01 00:41:59.322,35,,2014-02-04 16:51:28.479,PrintMailDelinquencyTenantEvent,,ef96bda9-39fb-4d08-96de-ae96f47dcf8c,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19736,,,,,31,,,FALSE,letter_sent,2026-07-09 08:27:39.154 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19737,3554,23747991,,,{},2014-02-01 00:41:59.322,35,,2014-02-04 16:51:28.479,PrintMailDelinquencyTenantEvent,,ef96bda9-39fb-4d08-96de-ae96f47dcf8c,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19736,,,,,31,,,FALSE,letter_sent,2026-08-05 12:53:57.640 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19738,3554,23748348,,,"{
  ""applied_date"": ""2013-10-30"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.372,29,,,DelinquencyStageTenantEvent,,1d04c8af-2570-4e6a-9511-2fa6054372ff,2014-04-08 03:11:58.716,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-08-05 13:02:58.204 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19738,3554,23748348,,,"{
  ""applied_date"": ""2013-10-30"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.372,29,,,DelinquencyStageTenantEvent,,1d04c8af-2570-4e6a-9511-2fa6054372ff,2014-04-08 03:11:58.716,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-07-09 08:38:17.203 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19739,3554,23748348,,,{},2014-02-01 00:41:59.378,36,,2014-02-04 16:51:25.092,PrintMailDelinquencyTenantEvent,,6e23ce6d-c318-4912-acf0-2df4dded671a,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19738,,,,,31,,,FALSE,letter_sent,2026-07-09 08:27:36.557 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19739,3554,23748348,,,{},2014-02-01 00:41:59.378,36,,2014-02-04 16:51:25.092,PrintMailDelinquencyTenantEvent,,6e23ce6d-c318-4912-acf0-2df4dded671a,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19738,,,,,31,,,FALSE,letter_sent,2026-08-05 12:53:55.075 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19740,3554,23748592,,,"{
  ""applied_date"": ""2013-11-14"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.428,30,,,DelinquencyStageTenantEvent,,c068612b-89a1-47c8-91a0-340938315610,2014-04-08 03:11:58.744,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-08-05 13:02:58.222 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19740,3554,23748592,,,"{
  ""applied_date"": ""2013-11-14"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.428,30,,,DelinquencyStageTenantEvent,,c068612b-89a1-47c8-91a0-340938315610,2014-04-08 03:11:58.744,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-07-09 08:38:17.219 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19741,3554,23748592,,,{},2014-02-01 00:41:59.434,37,,2014-02-04 16:51:21.749,PrintMailDelinquencyTenantEvent,,aaada856-c4e2-4082-86f7-0d20f4e6c52e,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19740,,,,,31,,,FALSE,letter_sent,2026-07-09 08:38:17.230 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19741,3554,23748592,,,{},2014-02-01 00:41:59.434,37,,2014-02-04 16:51:21.749,PrintMailDelinquencyTenantEvent,,aaada856-c4e2-4082-86f7-0d20f4e6c52e,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19740,,,,,31,,,FALSE,letter_sent,2026-08-05 13:02:58.232 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19742,3554,23748994,,,"{
  ""applied_date"": ""2013-11-29"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.592,31,,,DelinquencyStageTenantEvent,,8c322716-c37e-4cfa-83b0-f9b68c5f6771,2014-04-08 03:11:58.773,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-08-05 13:02:58.278 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19742,3554,23748994,,,"{
  ""applied_date"": ""2013-11-29"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.592,31,,,DelinquencyStageTenantEvent,,8c322716-c37e-4cfa-83b0-f9b68c5f6771,2014-04-08 03:11:58.773,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-07-09 08:38:17.269 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19743,3554,23748994,,,{},2014-02-01 00:41:59.599,38,,2014-02-04 05:00:00.000,CutLockDelinquencyTenantEvent,,72168761-28dd-4042-bc4d-09a027435fb9,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19742,,,,,31,,,FALSE,lock_cut,2026-08-05 13:02:58.278 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19743,3554,23748994,,,{},2014-02-01 00:41:59.599,38,,2014-02-04 05:00:00.000,CutLockDelinquencyTenantEvent,,72168761-28dd-4042-bc4d-09a027435fb9,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19742,,,,,31,,,FALSE,lock_cut,2026-07-09 08:38:17.269 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19744,3554,23749400,,,"{
  ""applied_date"": ""2013-12-14"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.655,32,,,DelinquencyStageTenantEvent,,050ca5c0-18c4-4871-a12e-a1a3e5782373,2014-04-08 03:11:58.802,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-08-05 13:02:58.287 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19744,3554,23749400,,,"{
  ""applied_date"": ""2013-12-14"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.655,32,,,DelinquencyStageTenantEvent,,050ca5c0-18c4-4871-a12e-a1a3e5782373,2014-04-08 03:11:58.802,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-07-09 08:38:17.276 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19745,3554,23749400,,,{},2014-02-01 00:41:59.661,39,,2014-02-04 16:51:13.280,PrintMailDelinquencyTenantEvent,,7907d2e0-1d5d-4150-b640-caca0ebd3d8b,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19744,,,,,31,,,FALSE,letter_sent,2026-07-09 08:56:42.895 Z,2026-07-09 08:26:50.521 Z,9999-12-31 23:59:59.999 Z,TRUE
19746,3554,23749649,,,"{
  ""applied_date"": ""2013-12-29"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.716,33,,,DelinquencyStageTenantEvent,,90339daf-9197-40d1-bca8-853ab6e200d8,2014-04-08 03:11:58.830,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-08-05 13:02:58.290 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19746,3554,23749649,,,"{
  ""applied_date"": ""2013-12-29"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.716,33,,,DelinquencyStageTenantEvent,,90339daf-9197-40d1-bca8-853ab6e200d8,2014-04-08 03:11:58.830,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-07-09 08:38:17.279 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19747,3554,23749649,,,"{
  ""fee_invoice_id"": ""5151""
}",2014-02-01 00:41:59.722,40,,2014-02-01 00:41:59.714,AddFeeDelinquencyTenantEvent,,0889bd6c-2775-4df6-af84-090f002be363,2014-02-01 00:41:59.859,,,,14,,,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19746,,,,,,,,FALSE,applied,2026-08-05 13:02:58.290 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19747,3554,23749649,,,"{
  ""fee_invoice_id"": ""5151""
}",2014-02-01 00:41:59.722,40,,2014-02-01 00:41:59.714,AddFeeDelinquencyTenantEvent,,0889bd6c-2775-4df6-af84-090f002be363,2014-02-01 00:41:59.859,,,,14,,,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,19746,,,,,,,,FALSE,applied,2026-07-09 08:38:17.279 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19748,3554,23750043,,,"{
  ""applied_date"": ""2014-01-13"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.803,34,,,DelinquencyStageTenantEvent,,36e5553f-831f-48c5-b5ae-26854912d99b,2014-04-08 03:11:58.857,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-07-09 08:38:17.281 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19748,3554,23750043,,,"{
  ""applied_date"": ""2014-01-13"",
  ""invoice_id"": ""5150"",
  ""line_item_id"": ""5267""
}",2014-02-01 00:41:59.803,34,,,DelinquencyStageTenantEvent,,36e5553f-831f-48c5-b5ae-26854912d99b,2014-04-08 03:11:58.857,,,,14,,,5124,,,FALSE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,applied,2026-08-05 13:02:58.292 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19749,3554,23750043,,,{},2014-02-01 00:41:59.810,41,,2014-02-04 16:51:08.179,AuctionDelinquencyTenantEvent,,db9de37c-d0cc-40df-a1d5-435bab92d0f8,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,,,,,,31,,,FALSE,unit_auctioned,2026-07-09 08:38:25.564 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19749,3554,23750043,,,{},2014-02-01 00:41:59.810,41,,2014-02-04 16:51:08.179,AuctionDelinquencyTenantEvent,,db9de37c-d0cc-40df-a1d5-435bab92d0f8,2024-05-20 16:47:40.170,,,,14,,5960,5124,,,TRUE,,,,FALSE,DelinquencyStageAction,,,,,,31,,,FALSE,unit_auctioned,2026-08-05 13:03:06.494 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19750,3555,,,,{},2014-02-01 00:42:00.206,,,2014-02-06 20:37:35.256,NoteEvent,,9dde935b-9ab5-4b8e-99eb-9edf2edb9e83,2014-04-08 03:13:26.449,,,,14,,,,,,FALSE,,,,FALSE,,,,,,,54,,,FALSE,,2026-08-05 12:53:16.310 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19750,3555,,,,{},2014-02-01 00:42:00.206,,,2014-02-06 20:37:35.256,NoteEvent,,9dde935b-9ab5-4b8e-99eb-9edf2edb9e83,2014-04-08 03:13:26.449,,,,14,,,,,,FALSE,,,,FALSE,,,,,,,54,,,FALSE,,2026-07-09 08:26:52.384 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19751,3555,,,,{},2014-02-01 00:42:00.212,,,,NoteEvent,,df4bc1d0-2cc7-4cb6-a3b1-9b0c75b8547e,2014-04-08 03:13:26.469,,,,14,,,,,,FALSE,,,,FALSE,,,,,,,,,,FALSE,,2026-08-05 12:53:16.310 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19751,3555,,,,{},2014-02-01 00:42:00.212,,,,NoteEvent,,df4bc1d0-2cc7-4cb6-a3b1-9b0c75b8547e,2014-04-08 03:13:26.469,,,,14,,,,,,FALSE,,,,FALSE,,,,,,,,,,FALSE,,2026-07-09 08:26:52.384 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19752,3555,,,,"{
  ""gate_access_code"": ""02475"",
  ""move_in_date"": ""2012-11-03"",
  ""move_in_initiated_date"": ""2012-11-03"",
  ""rate"": ""40.0""
}",2012-11-03 10:00:00.000,,,2014-02-01 00:42:00.241,MoveInUnitEvent,,5e0ed8a1-e150-4331-9a19-e96b2082e65b,2024-05-20 16:47:40.170,,,,14,,5961,5125,,,TRUE,,,,FALSE,,,,,,,,,,FALSE,,2026-07-09 08:41:00.254 Z,2026-07-09 08:26:50.521 Z,9999-12-31 23:59:59.999 Z,TRUE
19753,3555,,,,"{
  ""invoice_sent"": ""true""
}",2014-02-01 00:42:00.609,5153,,,InvoiceSentTenantEvent,,47309a7a-b1b1-4436-9de8-eabe94b0c3a2,2014-02-01 00:42:00.622,,,,14,,,,,,TRUE,,,,FALSE,Invoice,,,,,,,,,FALSE,,2026-08-05 12:53:16.310 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19753,3555,,,,"{
  ""invoice_sent"": ""true""
}",2014-02-01 00:42:00.609,5153,,,InvoiceSentTenantEvent,,47309a7a-b1b1-4436-9de8-eabe94b0c3a2,2014-02-01 00:42:00.622,,,,14,,,,,,TRUE,,,,FALSE,Invoice,,,,,,,,,FALSE,,2026-07-09 08:26:52.384 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19754,3555,,,,"{
  ""invoice_sent"": ""true""
}",2014-02-01 00:42:00.759,5154,,,InvoiceSentTenantEvent,,0c43d27d-63c0-4c0b-a402-bcb5e30a0a01,2014-02-01 00:42:00.771,,,,14,,,,,,TRUE,,,,FALSE,Invoice,,,,,,,,,FALSE,,2026-07-09 08:26:52.384 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19754,3555,,,,"{
  ""invoice_sent"": ""true""
}",2014-02-01 00:42:00.759,5154,,,InvoiceSentTenantEvent,,0c43d27d-63c0-4c0b-a402-bcb5e30a0a01,2014-02-01 00:42:00.771,,,,14,,,,,,TRUE,,,,FALSE,Invoice,,,,,,,,,FALSE,,2026-08-05 12:53:16.310 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19755,3555,,,,"{
  ""invoice_sent"": ""true""
}",2014-02-01 00:42:00.911,5155,,,InvoiceSentTenantEvent,,cbb61830-dc45-4ee0-b239-0a349829a140,2014-02-01 00:42:00.927,,,,14,,,,,,TRUE,,,,FALSE,Invoice,,,,,,,,,FALSE,,2026-07-09 08:26:52.384 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19755,3555,,,,"{
  ""invoice_sent"": ""true""
}",2014-02-01 00:42:00.911,5155,,,InvoiceSentTenantEvent,,cbb61830-dc45-4ee0-b239-0a349829a140,2014-02-01 00:42:00.927,,,,14,,,,,,TRUE,,,,FALSE,Invoice,,,,,,,,,FALSE,,2026-08-05 12:53:16.310 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19756,3555,,,,"{
  ""invoice_sent"": ""true""
}",2014-02-01 00:42:01.183,5156,,,InvoiceSentTenantEvent,,1e83ca1e-5b78-432e-9a88-f3ab2ecea90e,2014-02-01 00:42:01.196,,,,14,,,,,,TRUE,,,,FALSE,Invoice,,,,,,,,,FALSE,,2026-07-09 08:26:52.384 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19756,3555,,,,"{
  ""invoice_sent"": ""true""
}",2014-02-01 00:42:01.183,5156,,,InvoiceSentTenantEvent,,1e83ca1e-5b78-432e-9a88-f3ab2ecea90e,2014-02-01 00:42:01.196,,,,14,,,,,,TRUE,,,,FALSE,Invoice,,,,,,,,,FALSE,,2026-08-05 12:53:16.311 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19757,3555,23752213,,,"{
  ""applied_date"": ""2014-01-31"",
  ""invoice_id"": ""5154"",
  ""line_item_id"": ""5271"",
  ""resolved_date"": ""2014-02-12""
}",2014-02-01 00:42:01.260,23,,,DelinquencyStageTenantEvent,,88c03365-08a5-4ac4-aedd-3ef638d405a3,2014-04-08 03:11:58.909,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,removed,2026-08-05 13:02:58.783 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19757,3555,23752213,,,"{
  ""applied_date"": ""2014-01-31"",
  ""invoice_id"": ""5154"",
  ""line_item_id"": ""5271"",
  ""resolved_date"": ""2014-02-12""
}",2014-02-01 00:42:01.260,23,,,DelinquencyStageTenantEvent,,88c03365-08a5-4ac4-aedd-3ef638d405a3,2014-04-08 03:11:58.909,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,removed,2026-07-09 08:38:17.750 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19758,3555,23752213,,,"{
  ""fee_invoice_id"": ""5155""
}",2014-02-01 00:42:01.266,28,,2014-02-01 00:42:01.258,AddFeeDelinquencyTenantEvent,,f36fcdd4-96a7-49b3-9256-5e2be6eb196f,2014-02-08 13:18:29.954,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStageAction,19757,,,,,,,,FALSE,removed,2026-07-09 08:26:51.345 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19758,3555,23752213,,,"{
  ""fee_invoice_id"": ""5155""
}",2014-02-01 00:42:01.266,28,,2014-02-01 00:42:01.258,AddFeeDelinquencyTenantEvent,,f36fcdd4-96a7-49b3-9256-5e2be6eb196f,2014-02-08 13:18:29.954,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStageAction,19757,,,,,,,,FALSE,removed,2026-08-05 12:53:15.367 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19759,3555,23752213,,,{},2014-02-01 00:42:01.288,29,,2014-02-08 05:00:00.000,GateLockoutDelinquencyTenantEvent,,fa3fcafb-cd3f-46bb-9c6f-9d2e6b81ef24,2014-02-08 13:18:30.042,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStageAction,19757,,,,,,,,FALSE,removed,2026-08-05 12:53:16.530 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19759,3555,23752213,,,{},2014-02-01 00:42:01.288,29,,2014-02-08 05:00:00.000,GateLockoutDelinquencyTenantEvent,,fa3fcafb-cd3f-46bb-9c6f-9d2e6b81ef24,2014-02-08 13:18:30.042,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStageAction,19757,,,,,,,,FALSE,removed,2026-07-09 08:26:52.754 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19760,3555,23752213,,,{},2014-02-01 00:42:01.328,30,,2014-02-12 19:27:58.397,OverlockDelinquencyTenantEvent,,252e57b8-3c1b-4555-bcbf-c9b877e49e88,2024-05-20 16:47:40.170,,,,14,,5961,5125,,,TRUE,,,,FALSE,DelinquencyStageAction,19757,,,,,40,,,FALSE,overlock_removed,2026-07-09 08:56:42.904 Z,2026-07-09 08:26:50.521 Z,9999-12-31 23:59:59.999 Z,TRUE
19761,3555,23752509,,,"{
  ""applied_date"": ""2014-01-31"",
  ""invoice_id"": ""5154"",
  ""line_item_id"": ""5271"",
  ""resolved_date"": ""2014-02-08""
}",2014-02-01 00:42:01.385,24,,,DelinquencyStageTenantEvent,,c6ba8c16-2f27-43c4-963a-48ca003442e7,2014-04-08 03:11:58.943,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,removed,2026-08-05 13:02:58.783 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19761,3555,23752509,,,"{
  ""applied_date"": ""2014-01-31"",
  ""invoice_id"": ""5154"",
  ""line_item_id"": ""5271"",
  ""resolved_date"": ""2014-02-08""
}",2014-02-01 00:42:01.385,24,,,DelinquencyStageTenantEvent,,c6ba8c16-2f27-43c4-963a-48ca003442e7,2014-04-08 03:11:58.943,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,removed,2026-07-09 08:38:17.750 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19762,3555,23752509,,,{},2014-02-01 00:42:01.392,31,,2014-02-04 16:52:05.435,PrintMailDelinquencyTenantEvent,,eb61d06a-1f06-4267-ad02-b450fe42aae4,2024-05-20 16:47:40.170,,,,14,,5961,5125,,,TRUE,,,,FALSE,DelinquencyStageAction,19761,,,,,31,,,FALSE,letter_sent,2026-07-09 08:56:42.905 Z,2026-07-09 08:26:50.521 Z,9999-12-31 23:59:59.999 Z,TRUE
19763,3555,23752832,,,"{
  ""applied_date"": ""2014-01-31"",
  ""invoice_id"": ""5154"",
  ""line_item_id"": ""5271"",
  ""resolved_date"": ""2014-02-08""
}",2014-02-01 00:42:01.451,25,,,DelinquencyStageTenantEvent,,a22d728c-441d-4f06-ab71-283a07ba5d50,2014-04-08 03:11:58.971,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,removed,2026-07-09 08:26:51.345 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19763,3555,23752832,,,"{
  ""applied_date"": ""2014-01-31"",
  ""invoice_id"": ""5154"",
  ""line_item_id"": ""5271"",
  ""resolved_date"": ""2014-02-08""
}",2014-02-01 00:42:01.451,25,,,DelinquencyStageTenantEvent,,a22d728c-441d-4f06-ab71-283a07ba5d50,2014-04-08 03:11:58.971,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,removed,2026-08-05 12:53:15.367 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19764,3555,23752832,,,"{
  ""fee_invoice_id"": ""5155""
}",2014-02-01 00:42:01.457,32,,2014-02-01 00:42:01.449,AddFeeDelinquencyTenantEvent,,655d311a-59d2-49c8-8d32-6e5807da2a4e,2014-02-08 13:18:29.687,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStageAction,19763,,,,,,,,FALSE,removed,2026-08-05 13:02:58.783 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
19764,3555,23752832,,,"{
  ""fee_invoice_id"": ""5155""
}",2014-02-01 00:42:01.457,32,,2014-02-01 00:42:01.449,AddFeeDelinquencyTenantEvent,,655d311a-59d2-49c8-8d32-6e5807da2a4e,2014-02-08 13:18:29.687,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStageAction,19763,,,,,,,,FALSE,removed,2026-07-09 08:38:17.750 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19765,3555,23753056,,,"{
  ""applied_date"": ""2014-01-31"",
  ""invoice_id"": ""5154"",
  ""line_item_id"": ""5271"",
  ""resolved_date"": ""2014-02-08""
}",2014-02-01 00:42:01.516,26,,,DelinquencyStageTenantEvent,,f41b4972-b54e-4805-949f-ee37586bd6b8,2014-04-08 03:11:58.999,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,removed,2026-07-09 08:38:17.793 Z,2026-07-09 08:26:50.521 Z,2026-08-05 12:53:13.935 Z,FALSE
19765,3555,23753056,,,"{
  ""applied_date"": ""2014-01-31"",
  ""invoice_id"": ""5154"",
  ""line_item_id"": ""5271"",
  ""resolved_date"": ""2014-02-08""
}",2014-02-01 00:42:01.516,26,,,DelinquencyStageTenantEvent,,f41b4972-b54e-4805-949f-ee37586bd6b8,2014-04-08 03:11:58.999,,,,14,,,5125,,,TRUE,,,,FALSE,DelinquencyStage,,,,,,,,,FALSE,removed,2026-08-05 13:02:58.830 Z,2026-08-05 12:53:13.936 Z,9999-12-31 23:59:59.999 Z,TRUE
